mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
678.6050631631158,141.84665,0.13223267,28.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
579.2144962125545,141.84665,0.13223267,28.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1103.6054375117717,63.607048,0.58374023,33.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
954.2372947809891,137.65796,0.21310425,19.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1108.895298601557,137.65796,0.21310425,19.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1375.0853756742863,124.30321,0.5701904,29.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1401.571792392628,124.30321,0.5701904,29.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1184.8849236155404,124.30321,0.5701904,29.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1176.105350190993,128.3269,0.8144531,11.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
860.7606716043696,128.3269,0.8144531,11.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
944.6604498475909,128.3269,0.8144531,11.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
979.7314894361353,128.3269,0.8144531,11.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1264.270900506222,101.95468,0.8991699,31.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
845.2253991278335,101.95468,0.8991699,31.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1826.1713567321478,120.328316,0.5909424,16.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
369.3239079627911,293.53644,0.014350891,17.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
795.9032451928888,293.53644,0.014350891,17.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
641.8185174322603,62.07457,0.5638428,24.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
900.6322567724044,64.6828,1.5786133,25.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
946.4510994960906,64.6828,1.5786133,25.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1005.6788487694596,80.5016,1.0405273,19.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1270.0375382597642,102.320915,0.15826416,12.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
2403.0334901036945,287.82727,0.45977783,25.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
1772.1466612747354,287.82727,0.45977783,25.0,303.3580017089844,817000.0,810522.0,813761.0,3239.0
